Record Length,Analog:10000,
Sample Interval,Analog:5.000000E-04,
Vertical Units,CH1:V, CH2:V, CH3:V, CH4:V,,
Vertical Scale,CH1:+1.600000E+02, CH2:+1.000000E+02, CH3:+1.000000E+02, CH4:+1.600000E+02,,
Vertical Offset,CH1:+0.000000E+00, CH2:-2.368333E+03, CH3:+0.000000E+00, CH4:+0.000000E+00,,
Horizontal Units,us,
Horizontal Scale,+5.000000E+05,
Model Number,SDS2104X Plus,
Serial Number,SDS2PDDQ6R1916,
Software Version,5.0.1.3.9R12,
Source,CH1,CH2,CH3,CH4
Second,Value,Value,Value,Value
-1.4590000000E+00,+3.466667E+02,+2.529167E+03,+2.516667E+02,-5.706667E+02
-1.4585000000E+00,+3.520000E+02,+2.489167E+03,+2.516667E+02,-5.680000E+02
-1.4580000000E+00,+3.573333E+02,+2.514167E+03,+2.525000E+02,-5.653334E+02
-1.4575000000E+00,+3.626667E+02,+2.517500E+03,+2.516667E+02,-5.680000E+02
-1.4570000000E+00,+3.573333E+02,+2.503333E+03,+2.516667E+02,-5.706667E+02
-1.4565000000E+00,+3.653334E+02,+2.456667E+03,+2.516667E+02,-5.733334E+02
-1.4560000000E+00,+3.840000E+02,+2.398333E+03,+2.558333E+02,-5.626667E+02
-1.4555000000E+00,+3.680000E+02,+2.518333E+03,+2.516667E+02,-5.733334E+02
-1.4550000000E+00,+3.706667E+02,+2.491667E+03,+2.516667E+02,-5.733334E+02
-1.4545000000E+00,+3.733334E+02,+2.485000E+03,+2.533333E+02,-5.680000E+02
-1.4540000000E+00,+3.773333E+02,+2.456667E+03,+2.516667E+02,-5.706667E+02
-1.4535000000E+00,+3.733334E+02,+2.489167E+03,+2.516667E+02,-5.680000E+02
-1.4530000000E+00,+3.773333E+02,+2.535000E+03,+2.516667E+02,-5.653334E+02
-1.4525000000E+00,+3.800000E+02,+2.471667E+03,+2.516667E+02,-5.680000E+02
-1.4520000000E+00,+3.746667E+02,+2.485000E+03,+2.516667E+02,-5.680000E+02
-1.4515000000E+00,+3.653334E+02,+2.348333E+03,+2.500000E+02,-5.746667E+02
-1.4510000000E+00,+3.746667E+02,+2.511667E+03,+2.516667E+02,-5.626667E+02
-1.4505000000E+00,+3.706667E+02,+2.731667E+03,+2.500000E+02,-5.706667E+02
-1.4500000000E+00,+3.773333E+02,+2.476667E+03,+2.533333E+02,-5.626667E+02
-1.4495000000E+00,+3.733334E+02,+2.465000E+03,+2.516667E+02,-5.600001E+02
-1.4490000000E+00,+3.786667E+02,+2.497500E+03,+2.516667E+02,-5.626667E+02
-1.4485000000E+00,+3.773333E+02,+2.477500E+03,+2.516667E+02,-5.653334E+02
-1.4480000000E+00,+3.733334E+02,+2.375000E+03,+2.516667E+02,-5.666667E+02
-1.4475000000E+00,+5.133334E+02,+1.948333E+03,+2.883333E+02,-4.333334E+02
-1.4470000000E+00,+3.773333E+02,+2.516667E+03,+2.541667E+02,-5.573334E+02
-1.4465000000E+00,+3.786667E+02,+2.481667E+03,+2.533333E+02,-5.640000E+02
-1.4460000000E+00,+3.746667E+02,+2.491667E+03,+2.516667E+02,-5.680000E+02
-1.4455000000E+00,+3.786667E+02,+2.495833E+03,+2.516667E+02,-5.706667E+02
-1.4450000000E+00,+3.840000E+02,+2.514167E+03,+2.516667E+02,-5.680000E+02
-1.4445000000E+00,+3.840000E+02,+2.494167E+03,+2.516667E+02,-5.706667E+02
-1.4440000000E+00,+3.800000E+02,+2.497500E+03,+2.516667E+02,-5.706667E+02
-1.4435000000E+00,+3.853334E+02,+2.510833E+03,+2.516667E+02,-5.653334E+02
-1.4430000000E+00,+3.893333E+02,+2.487500E+03,+2.550000E+02,-5.680000E+02
-1.4425000000E+00,+3.866667E+02,+2.498333E+03,+2.516667E+02,-5.666667E+02
-1.4420000000E+00,+3.840000E+02,+2.469167E+03,+2.516667E+02,-5.626667E+02
-1.4415000000E+00,+3.893333E+02,+2.462500E+03,+2.516667E+02,-5.653334E+02
-1.4410000000E+00,+3.840000E+02,+2.504167E+03,+2.525000E+02,-5.666667E+02
-1.4405000000E+00,+3.826667E+02,+2.498333E+03,+2.516667E+02,-5.653334E+02
-1.4400000000E+00,+3.813333E+02,+2.488333E+03,+2.516667E+02,-5.626667E+02
-1.4395000000E+00,+3.840000E+02,+2.499167E+03,+2.516667E+02,-5.586667E+02
-1.4390000000E+00,+3.853334E+02,+2.471667E+03,+2.525000E+02,-5.626667E+02
-1.4385000000E+00,+3.786667E+02,+2.479167E+03,+2.516667E+02,-5.626667E+02
-1.4380000000E+00,+3.840000E+02,+2.470833E+03,+2.525000E+02,-5.626667E+02
-1.4375000000E+00,+3.840000E+02,+2.496667E+03,+2.516667E+02,-5.666667E+02
-1.4370000000E+00,+3.760000E+02,+2.477500E+03,+2.516667E+02,-5.680000E+02
-1.4365000000E+00,+3.733334E+02,+2.468333E+03,+2.533333E+02,-5.680000E+02
-1.4360000000E+00,+3.786667E+02,+2.467500E+03,+2.516667E+02,-5.626667E+02
-1.4355000000E+00,+3.733334E+02,+2.489167E+03,+2.491667E+02,-5.760000E+02
-1.4350000000E+00,+3.533334E+02,+2.791667E+03,+2.441667E+02,-5.866667E+02
-1.4345000000E+00,+3.786667E+02,+2.441667E+03,+2.516667E+02,-5.733334E+02
-1.4340000000E+00,+3.893333E+02,+2.490833E+03,+2.516667E+02,-5.733334E+02
-1.4335000000E+00,+3.893333E+02,+2.544167E+03,+2.516667E+02,-5.760000E+02
-1.4330000000E+00,+3.893333E+02,+2.479167E+03,+2.516667E+02,-5.746667E+02
-1.4325000000E+00,+3.906667E+02,+2.505000E+03,+2.516667E+02,-5.706667E+02
-1.4320000000E+00,+3.946667E+02,+2.487500E+03,+2.533333E+02,-5.720001E+02
-1.4315000000E+00,+3.946667E+02,+2.499167E+03,+2.516667E+02,-5.706667E+02
-1.4310000000E+00,+3.906667E+02,+2.478333E+03,+2.516667E+02,-5.680000E+02
-1.4305000000E+00,+4.000000E+02,+2.445833E+03,+2.516667E+02,-5.706667E+02
-1.4300000000E+00,+3.973333E+02,+2.500833E+03,+2.516667E+02,-5.733334E+02
-1.4295000000E+00,+3.893333E+02,+2.488333E+03,+2.516667E+02,-5.733334E+02
-1.4290000000E+00,+3.893333E+02,+2.485000E+03,+2.516667E+02,-5.680000E+02
-1.4285000000E+00,+3.946667E+02,+2.460833E+03,+2.533333E+02,-5.653334E+02
-1.4280000000E+00,+3.973333E+02,+2.478333E+03,+2.516667E+02,-5.680000E+02
-1.4275000000E+00,+3.893333E+02,+2.490833E+03,+2.516667E+02,-5.666667E+02
-1.4270000000E+00,+3.906667E+02,+2.512500E+03,+2.516667E+02,-5.666667E+02
-1.4265000000E+00,+3.946667E+02,+2.512500E+03,+2.525000E+02,-5.680000E+02
-1.4260000000E+00,+3.893333E+02,+2.468333E+03,+2.516667E+02,-5.733334E+02
-1.4255000000E+00,+3.866667E+02,+2.484167E+03,+2.516667E+02,-5.720001E+02
-1.4250000000E+00,+3.866667E+02,+2.496667E+03,+2.516667E+02,-5.666667E+02
-1.4245000000E+00,+3.946667E+02,+2.491667E+03,+2.516667E+02,-5.680000E+02
-1.4240000000E+00,+3.946667E+02,+2.512500E+03,+2.516667E+02,-5.706667E+02
-1.4235000000E+00,+3.933334E+02,+2.458333E+03,+2.516667E+02,-5.733334E+02
-1.4230000000E+00,+4.000000E+02,+2.475000E+03,+2.516667E+02,-5.733334E+02
-1.4225000000E+00,+3.853334E+02,+1.948333E+03,+2.483333E+02,-5.893334E+02
-1.4220000000E+00,+3.946667E+02,+2.665833E+03,+2.516667E+02,-5.813334E+02
-1.4215000000E+00,+4.000000E+02,+2.558333E+03,+2.516667E+02,-5.733334E+02
-1.4210000000E+00,+4.040000E+02,+2.490833E+03,+2.525000E+02,-5.706667E+02
-1.4205000000E+00,+4.080000E+02,+2.518333E+03,+2.533333E+02,-5.733334E+02
-1.4200000000E+00,+4.040000E+02,+2.496667E+03,+2.516667E+02,-5.706667E+02
-1.4195000000E+00,+4.053334E+02,+2.493333E+03,+2.533333E+02,-5.706667E+02
-1.4190000000E+00,+4.160000E+02,+2.338333E+03,+2.550000E+02,-5.640000E+02
-1.4185000000E+00,+4.026667E+02,+2.510000E+03,+2.533333E+02,-5.733334E+02
-1.4180000000E+00,+4.000000E+02,+2.499167E+03,+2.516667E+02,-5.706667E+02
-1.4175000000E+00,+4.000000E+02,+2.430000E+03,+2.516667E+02,-5.653334E+02
-1.4170000000E+00,+4.053334E+02,+2.493333E+03,+2.516667E+02,-5.680000E+02
-1.4165000000E+00,+4.000000E+02,+2.497500E+03,+2.516667E+02,-5.706667E+02
-1.4160000000E+00,+3.986667E+02,+2.476667E+03,+2.516667E+02,-5.626667E+02
-1.4155000000E+00,+4.026667E+02,+2.483333E+03,+2.516667E+02,-5.680000E+02
-1.4150000000E+00,+3.960000E+02,+2.496667E+03,+2.516667E+02,-5.720001E+02
-1.4145000000E+00,+3.893333E+02,+2.504167E+03,+2.516667E+02,-5.733334E+02
-1.4140000000E+00,+3.906667E+02,+2.502500E+03,+2.516667E+02,-5.680000E+02
-1.4135000000E+00,+3.973333E+02,+2.471667E+03,+2.516667E+02,-5.680000E+02
-1.4130000000E+00,+4.000000E+02,+2.465833E+03,+2.516667E+02,-5.706667E+02
-1.4125000000E+00,+3.946667E+02,+2.492500E+03,+2.516667E+02,-5.706667E+02
-1.4120000000E+00,+4.013333E+02,+2.468333E+03,+2.516667E+02,-5.733334E+02
-1.4115000000E+00,+4.053334E+02,+2.488333E+03,+2.516667E+02,-5.773334E+02
-1.4110000000E+00,+4.026667E+02,+2.462500E+03,+2.516667E+02,-5.786667E+02
-1.4105000000E+00,+4.000000E+02,+2.500000E+03,+2.516667E+02,-5.760000E+02
-1.4100000000E+00,+4.266667E+02,+1.948333E+03,+2.583333E+02,-5.573334E+02
-1.4095000000E+00,+4.053334E+02,+2.471667E+03,+2.516667E+02,-5.786667E+02
-1.4090000000E+00,+4.053334E+02,+2.500000E+03,+2.533333E+02,-5.733334E+02
-1.4085000000E+00,+4.053334E+02,+2.488333E+03,+2.516667E+02,-5.693334E+02
-1.4080000000E+00,+4.093333E+02,+2.510000E+03,+2.516667E+02,-5.733334E+02
-1.4075000000E+00,+4.053334E+02,+2.492500E+03,+2.516667E+02,-5.760000E+02
-1.4070000000E+00,+4.000000E+02,+2.511667E+03,+2.516667E+02,-5.746667E+02
-1.4065000000E+00,+4.000000E+02,+2.473333E+03,+2.516667E+02,-5.680000E+02
-1.4060000000E+00,+4.053334E+02,+2.485000E+03,+2.516667E+02,-5.680000E+02
-1.4055000000E+00,+4.053334E+02,+2.500833E+03,+2.525000E+02,-5.680000E+02
-1.4050000000E+00,+4.000000E+02,+2.470000E+03,+2.516667E+02,-5.680000E+02
-1.4045000000E+00,+4.053334E+02,+2.437500E+03,+2.516667E+02,-5.680000E+02
-1.4040000000E+00,+4.026667E+02,+2.506667E+03,+2.516667E+02,-5.706667E+02
-1.4035000000E+00,+3.946667E+02,+2.505000E+03,+2.516667E+02,-5.706667E+02
-1.4030000000E+00,+3.973333E+02,+2.508333E+03,+2.516667E+02,-5.680000E+02
-1.4025000000E+00,+3.973333E+02,+2.492500E+03,+2.525000E+02,-5.680000E+02
-1.4020000000E+00,+3.893333E+02,+2.791667E+03,+2.491667E+02,-5.840000E+02
-1.4015000000E+00,+4.000000E+02,+2.488333E+03,+2.525000E+02,-5.733334E+02
-1.4010000000E+00,+4.040000E+02,+2.480833E+03,+2.516667E+02,-5.706667E+02
-1.4005000000E+00,+4.106667E+02,+2.501667E+03,+2.516667E+02,-5.760000E+02
-1.4000000000E+00,+4.053334E+02,+2.514167E+03,+2.516667E+02,-5.786667E+02
-1.3995000000E+00,+4.053334E+02,+2.460833E+03,+2.525000E+02,-5.760000E+02
-1.3990000000E+00,+4.106667E+02,+2.477500E+03,+2.516667E+02,-5.693334E+02
-1.3985000000E+00,+4.160000E+02,+2.435000E+03,+2.516667E+02,-5.733334E+02
-1.3980000000E+00,+4.053334E+02,+2.484167E+03,+2.516667E+02,-5.786667E+02
-1.3975000000E+00,+4.173334E+02,+1.948333E+03,+2.516667E+02,-5.586667E+02
-1.3970000000E+00,+4.160000E+02,+2.463333E+03,+2.516667E+02,-5.680000E+02
-1.3965000000E+00,+4.106667E+02,+2.478333E+03,+2.516667E+02,-5.733334E+02
-1.3960000000E+00,+4.053334E+02,+2.485000E+03,+2.516667E+02,-5.733334E+02
-1.3955000000E+00,+4.053334E+02,+2.520000E+03,+2.516667E+02,-5.680000E+02
-1.3950000000E+00,+4.106667E+02,+2.539167E+03,+2.516667E+02,-5.653334E+02
-1.3945000000E+00,+4.106667E+02,+2.504167E+03,+2.516667E+02,-5.680000E+02
-1.3940000000E+00,+4.053334E+02,+2.498333E+03,+2.533333E+02,-5.680000E+02
-1.3935000000E+00,+4.093333E+02,+2.491667E+03,+2.525000E+02,-5.653334E+02
-1.3930000000E+00,+4.080000E+02,+2.495000E+03,+2.516667E+02,-5.680000E+02
-1.3925000000E+00,+4.000000E+02,+2.498333E+03,+2.516667E+02,-5.706667E+02
-1.3920000000E+00,+4.000000E+02,+2.498333E+03,+2.516667E+02,-5.706667E+02
-1.3915000000E+00,+4.000000E+02,+2.513333E+03,+2.516667E+02,-5.680000E+02
-1.3910000000E+00,+4.053334E+02,+2.460000E+03,+2.516667E+02,-5.680000E+02
-1.3905000000E+00,+4.000000E+02,+2.476667E+03,+2.516667E+02,-5.680000E+02
-1.3900000000E+00,+4.000000E+02,+2.468333E+03,+2.516667E+02,-5.706667E+02
-1.3895000000E+00,+4.053334E+02,+2.468333E+03,+2.516667E+02,-5.733334E+02
-1.3890000000E+00,+4.053334E+02,+2.481667E+03,+2.533333E+02,-5.760000E+02
-1.3885000000E+00,+4.053334E+02,+2.485833E+03,+2.516667E+02,-5.760000E+02
-1.3880000000E+00,+4.080000E+02,+2.469167E+03,+2.516667E+02,-5.706667E+02
-1.3875000000E+00,+4.266667E+02,+2.791667E+03,+2.550000E+02,-5.573334E+02
-1.3870000000E+00,+4.120000E+02,+2.488333E+03,+2.516667E+02,-5.733334E+02
-1.3865000000E+00,+4.080000E+02,+2.465833E+03,+2.516667E+02,-5.680000E+02
-1.3860000000E+00,+4.160000E+02,+2.440000E+03,+2.533333E+02,-5.626667E+02
-1.3855000000E+00,+4.106667E+02,+2.491667E+03,+2.516667E+02,-5.733334E+02
-1.3850000000E+00,+4.533334E+02,+2.791667E+03,+2.650000E+02,-5.333334E+02
-1.3845000000E+00,+4.053334E+02,+2.443333E+03,+2.508333E+02,-5.706667E+02
-1.3840000000E+00,+4.080000E+02,+2.480833E+03,+2.533333E+02,-5.653334E+02
-1.3835000000E+00,+4.106667E+02,+2.461667E+03,+2.516667E+02,-5.653334E+02
-1.3830000000E+00,+4.026667E+02,+2.491667E+03,+2.516667E+02,-5.680000E+02
-1.3825000000E+00,+4.053334E+02,+2.512500E+03,+2.516667E+02,-5.680000E+02
-1.3820000000E+00,+4.106667E+02,+2.518333E+03,+2.550000E+02,-5.653334E+02
-1.3815000000E+00,+4.000000E+02,+2.484167E+03,+2.516667E+02,-5.706667E+02
-1.3810000000E+00,+3.946667E+02,+2.460833E+03,+2.525000E+02,-5.720001E+02
-1.3805000000E+00,+3.986667E+02,+2.471667E+03,+2.525000E+02,-5.653334E+02
-1.3800000000E+00,+4.053334E+02,+2.465833E+03,+2.516667E+02,-5.680000E+02
-1.3795000000E+00,+4.053334E+02,+2.472500E+03,+2.516667E+02,-5.706667E+02
-1.3790000000E+00,+4.000000E+02,+2.466667E+03,+2.516667E+02,-5.706667E+02
-1.3785000000E+00,+4.106667E+02,+2.500833E+03,+2.516667E+02,-5.733334E+02
-1.3780000000E+00,+4.106667E+02,+2.446667E+03,+2.516667E+02,-5.760000E+02
-1.3775000000E+00,+4.106667E+02,+1.948333E+03,+2.525000E+02,-5.760000E+02
-1.3770000000E+00,+4.080000E+02,+2.505000E+03,+2.516667E+02,-5.733334E+02
-1.3765000000E+00,+4.106667E+02,+2.465000E+03,+2.516667E+02,-5.706667E+02
-1.3760000000E+00,+4.160000E+02,+2.487500E+03,+2.516667E+02,-5.733334E+02
-1.3755000000E+00,+4.106667E+02,+2.505000E+03,+2.516667E+02,-5.706667E+02
-1.3750000000E+00,+4.160000E+02,+2.492500E+03,+2.516667E+02,-5.706667E+02
-1.3745000000E+00,+4.160000E+02,+2.484167E+03,+2.516667E+02,-5.733334E+02
-1.3740000000E+00,+4.106667E+02,+2.485000E+03,+2.516667E+02,-5.760000E+02
-1.3735000000E+00,+4.106667E+02,+2.489167E+03,+2.533333E+02,-5.706667E+02
-1.3730000000E+00,+4.106667E+02,+2.487500E+03,+2.516667E+02,-5.626667E+02
-1.3725000000E+00,+5.533334E+02,+1.948333E+03,+2.866667E+02,-4.440000E+02
-1.3720000000E+00,+4.106667E+02,+2.477500E+03,+2.525000E+02,-5.653334E+02
-1.3715000000E+00,+4.053334E+02,+2.469167E+03,+2.516667E+02,-5.626667E+02
-1.3710000000E+00,+4.106667E+02,+2.498333E+03,+2.525000E+02,-5.640000E+02
-1.3705000000E+00,+4.053334E+02,+2.446667E+03,+2.516667E+02,-5.680000E+02
-1.3700000000E+00,+4.000000E+02,+2.514167E+03,+2.533333E+02,-5.680000E+02
-1.3695000000E+00,+4.000000E+02,+2.471667E+03,+2.525000E+02,-5.653334E+02
-1.3690000000E+00,+4.053334E+02,+2.455833E+03,+2.516667E+02,-5.653334E+02
-1.3685000000E+00,+4.053334E+02,+2.473333E+03,+2.533333E+02,-5.680000E+02
-1.3680000000E+00,+4.040000E+02,+2.473333E+03,+2.516667E+02,-5.693334E+02
-1.3675000000E+00,+4.106667E+02,+2.535000E+03,+2.533333E+02,-5.706667E+02
-1.3670000000E+00,+4.106667E+02,+2.477500E+03,+2.525000E+02,-5.733334E+02
-1.3665000000E+00,+4.106667E+02,+2.488333E+03,+2.516667E+02,-5.733334E+02
-1.3660000000E+00,+4.093333E+02,+2.427500E+03,+2.516667E+02,-5.733334E+02
-1.3655000000E+00,+4.146667E+02,+2.485000E+03,+2.533333E+02,-5.653334E+02
-1.3650000000E+00,+4.160000E+02,+2.475000E+03,+2.516667E+02,-5.680000E+02
-1.3645000000E+00,+4.106667E+02,+2.437500E+03,+2.516667E+02,-5.653334E+02
-1.3640000000E+00,+4.106667E+02,+2.480000E+03,+2.516667E+02,-5.640000E+02
-1.3635000000E+00,+4.160000E+02,+2.482500E+03,+2.516667E+02,-5.680000E+02
-1.3630000000E+00,+4.080000E+02,+2.485833E+03,+2.516667E+02,-5.693334E+02
-1.3625000000E+00,+4.053334E+02,+2.492500E+03,+2.525000E+02,-5.680000E+02
-1.3620000000E+00,+4.053334E+02,+2.540000E+03,+2.525000E+02,-5.653334E+02
-1.3615000000E+00,+4.106667E+02,+2.444167E+03,+2.516667E+02,-5.626667E+02
-1.3610000000E+00,+4.080000E+02,+2.465000E+03,+2.516667E+02,-5.626667E+02
-1.3605000000E+00,+3.946667E+02,+2.600833E+03,+2.491667E+02,-5.733334E+02
-1.3600000000E+00,+4.106667E+02,+2.791667E+03,+2.550000E+02,-5.560000E+02
-1.3595000000E+00,+3.986667E+02,+2.751667E+03,+2.516667E+02,-5.706667E+02
-1.3590000000E+00,+3.973333E+02,+2.509167E+03,+2.516667E+02,-5.680000E+02
-1.3585000000E+00,+3.960000E+02,+2.504167E+03,+2.516667E+02,-5.680000E+02
-1.3580000000E+00,+4.000000E+02,+2.555000E+03,+2.516667E+02,-5.626667E+02
-1.3575000000E+00,+4.053334E+02,+2.500833E+03,+2.516667E+02,-5.653334E+02
-1.3570000000E+00,+4.000000E+02,+2.488333E+03,+2.516667E+02,-5.706667E+02
-1.3565000000E+00,+4.053334E+02,+2.467500E+03,+2.516667E+02,-5.720001E+02
-1.3560000000E+00,+4.106667E+02,+2.451667E+03,+2.533333E+02,-5.733334E+02
-1.3555000000E+00,+4.053334E+02,+2.543333E+03,+2.516667E+02,-5.720001E+02
-1.3550000000E+00,+4.066667E+02,+2.491667E+03,+2.516667E+02,-5.733334E+02
-1.3545000000E+00,+4.106667E+02,+2.492500E+03,+2.516667E+02,-5.680000E+02
-1.3540000000E+00,+4.146667E+02,+2.508333E+03,+2.516667E+02,-5.680000E+02
-1.3535000000E+00,+4.106667E+02,+2.506667E+03,+2.516667E+02,-5.680000E+02
-1.3530000000E+00,+4.106667E+02,+2.475000E+03,+2.516667E+02,-5.653334E+02
-1.3525000000E+00,+4.160000E+02,+2.460833E+03,+2.516667E+02,-5.680000E+02
-1.3520000000E+00,+4.106667E+02,+2.489167E+03,+2.525000E+02,-5.693334E+02
-1.3515000000E+00,+4.053334E+02,+2.455833E+03,+2.516667E+02,-5.680000E+02
-1.3510000000E+00,+4.053334E+02,+2.517500E+03,+2.516667E+02,-5.680000E+02
-1.3505000000E+00,+4.426667E+02,+1.948333E+03,+2.616667E+02,-5.306667E+02
-1.3500000000E+00,+4.080000E+02,+2.476667E+03,+2.525000E+02,-5.626667E+02
-1.3495000000E+00,+4.013333E+02,+2.489167E+03,+2.516667E+02,-5.600001E+02
-1.3490000000E+00,+4.080000E+02,+2.480833E+03,+2.516667E+02,-5.626667E+02
-1.3485000000E+00,+4.066667E+02,+2.468333E+03,+2.525000E+02,-5.680000E+02
-1.3480000000E+00,+4.000000E+02,+2.563333E+03,+2.533333E+02,-5.680000E+02
-1.3475000000E+00,+3.813333E+02,+2.791667E+03,+2.550000E+02,-5.840000E+02
-1.3470000000E+00,+3.893333E+02,+2.080833E+03,+2.483333E+02,-5.733334E+02
-1.3465000000E+00,+4.053334E+02,+2.465833E+03,+2.516667E+02,-5.640000E+02
-1.3460000000E+00,+4.026667E+02,+2.481667E+03,+2.516667E+02,-5.680000E+02
-1.3455000000E+00,+4.053334E+02,+2.502500E+03,+2.516667E+02,-5.680000E+02
-1.3450000000E+00,+4.080000E+02,+2.518333E+03,+2.516667E+02,-5.706667E+02
-1.3445000000E+00,+4.080000E+02,+2.499167E+03,+2.525000E+02,-5.706667E+02
-1.3440000000E+00,+4.053334E+02,+2.505000E+03,+2.516667E+02,-5.720001E+02
-1.3435000000E+00,+4.106667E+02,+2.562500E+03,+2.516667E+02,-5.680000E+02
-1.3430000000E+00,+4.106667E+02,+2.501667E+03,+2.516667E+02,-5.666667E+02
-1.3425000000E+00,+4.133334E+02,+2.521667E+03,+2.525000E+02,-5.680000E+02
-1.3420000000E+00,+4.066667E+02,+2.505000E+03,+2.533333E+02,-5.653334E+02
-1.3415000000E+00,+4.106667E+02,+2.497500E+03,+2.516667E+02,-5.626667E+02
-1.3410000000E+00,+4.106667E+02,+2.486667E+03,+2.516667E+02,-5.680000E+02
-1.3405000000E+00,+3.946667E+02,+2.419167E+03,+2.500000E+02,-5.733334E+02
-1.3400000000E+00,+4.026667E+02,+2.465000E+03,+2.516667E+02,-5.640000E+02
-1.3395000000E+00,+4.053334E+02,+2.481667E+03,+2.516667E+02,-5.573334E+02
-1.3390000000E+00,+4.053334E+02,+2.523333E+03,+2.516667E+02,-5.626667E+02
-1.3385000000E+00,+4.000000E+02,+2.458333E+03,+2.516667E+02,-5.600001E+02
-1.3380000000E+00,+4.000000E+02,+2.491667E+03,+2.533333E+02,-5.613334E+02
-1.3375000000E+00,+4.040000E+02,+2.475000E+03,+2.516667E+02,-5.653334E+02
-1.3370000000E+00,+3.946667E+02,+2.491667E+03,+2.516667E+02,-5.653334E+02
-1.3365000000E+00,+3.933334E+02,+2.503333E+03,+2.516667E+02,-5.680000E+02
-1.3360000000E+00,+3.920000E+02,+2.469167E+03,+2.516667E+02,-5.653334E+02
-1.3355000000E+00,+3.853334E+02,+2.612500E+03,+2.500000E+02,-5.746667E+02
-1.3350000000E+00,+3.693333E+02,+2.791667E+03,+2.450000E+02,-5.853334E+02
-1.3345000000E+00,+4.000000E+02,+2.457500E+03,+2.533333E+02,-5.640000E+02
-1.3340000000E+00,+4.000000E+02,+2.478333E+03,+2.508333E+02,-5.706667E+02
-1.3335000000E+00,+4.053334E+02,+2.540833E+03,+2.516667E+02,-5.733334E+02
-1.3330000000E+00,+4.000000E+02,+2.495833E+03,+2.525000E+02,-5.733334E+02
-1.3325000000E+00,+4.000000E+02,+2.475000E+03,+2.516667E+02,-5.706667E+02
-1.3320000000E+00,+4.053334E+02,+2.471667E+03,+2.516667E+02,-5.680000E+02
-1.3315000000E+00,+4.106667E+02,+2.485833E+03,+2.516667E+02,-5.693334E+02
-1.3310000000E+00,+4.053334E+02,+2.515000E+03,+2.516667E+02,-5.680000E+02
-1.3305000000E+00,+4.053334E+02,+2.458333E+03,+2.516667E+02,-5.680000E+02
-1.3300000000E+00,+4.053334E+02,+2.468333E+03,+2.516667E+02,-5.680000E+02
-1.3295000000E+00,+4.000000E+02,+2.486667E+03,+2.516667E+02,-5.706667E+02
-1.3290000000E+00,+4.000000E+02,+2.494167E+03,+2.516667E+02,-5.706667E+02
-1.3285000000E+00,+4.000000E+02,+2.475000E+03,+2.516667E+02,-5.640000E+02
-1.3280000000E+00,+4.053334E+02,+2.521667E+03,+2.516667E+02,-5.653334E+02
-1.3275000000E+00,+4.000000E+02,+2.475000E+03,+2.516667E+02,-5.653334E+02
-1.3270000000E+00,+3.946667E+02,+2.482500E+03,+2.516667E+02,-5.626667E+02
-1.3265000000E+00,+4.026667E+02,+2.494167E+03,+2.525000E+02,-5.653334E+02
-1.3260000000E+00,+3.960000E+02,+2.485000E+03,+2.516667E+02,-5.693334E+02
-1.3255000000E+00,+3.906667E+02,+2.477500E+03,+2.516667E+02,-5.680000E+02
-1.3250000000E+00,+3.920000E+02,+2.471667E+03,+2.516667E+02,-5.653334E+02
-1.3245000000E+00,+3.946667E+02,+2.472500E+03,+2.516667E+02,-5.626667E+02
-1.3240000000E+00,+3.973333E+02,+2.475833E+03,+2.516667E+02,-5.680000E+02
-1.3235000000E+00,+3.946667E+02,+2.485833E+03,+2.516667E+02,-5.680000E+02
-1.3230000000E+00,+4.000000E+02,+2.490000E+03,+2.516667E+02,-5.706667E+02
-1.3225000000E+00,+4.186667E+02,+2.791667E+03,+2.583333E+02,-5.546667E+02
-1.3220000000E+00,+3.986667E+02,+2.456667E+03,+2.516667E+02,-5.760000E+02
-1.3215000000E+00,+4.000000E+02,+2.464167E+03,+2.525000E+02,-5.720001E+02
-1.3210000000E+00,+4.053334E+02,+2.488333E+03,+2.516667E+02,-5.680000E+02
-1.3205000000E+00,+4.106667E+02,+2.495833E+03,+2.533333E+02,-5.706667E+02
-1.3200000000E+00,+4.053334E+02,+2.489167E+03,+2.516667E+02,-5.680000E+02
-1.3195000000E+00,+4.053334E+02,+2.475833E+03,+2.516667E+02,-5.653334E+02
-1.3190000000E+00,+4.053334E+02,+2.453333E+03,+2.516667E+02,-5.680000E+02
-1.3185000000E+00,+4.013333E+02,+2.484167E+03,+2.516667E+02,-5.706667E+02
-1.3180000000E+00,+4.000000E+02,+2.480833E+03,+2.533333E+02,-5.680000E+02
-1.3175000000E+00,+4.000000E+02,+2.487500E+03,+2.516667E+02,-5.626667E+02
-1.3170000000E+00,+4.013333E+02,+2.448333E+03,+2.516667E+02,-5.626667E+02
-1.3165000000E+00,+4.000000E+02,+2.493333E+03,+2.533333E+02,-5.653334E+02
-1.3160000000E+00,+3.920000E+02,+2.464167E+03,+2.516667E+02,-5.626667E+02
-1.3155000000E+00,+4.000000E+02,+2.466667E+03,+2.516667E+02,-5.626667E+02
-1.3150000000E+00,+3.946667E+02,+2.485000E+03,+2.516667E+02,-5.680000E+02
-1.3145000000E+00,+3.880000E+02,+2.449167E+03,+2.516667E+02,-5.680000E+02
-1.3140000000E+00,+3.866667E+02,+2.478333E+03,+2.516667E+02,-5.653334E+02
